Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Fingerprint1,Fingerprint2
N/A,US 20 / 23319482,2.746,yes,85,no,192412613637395888,6942013686790761351
N/A,US 20 / 23800099,1.007,yes,276,no,189287251803459636,2330098957879880459
N/A,US 20 / 23860520,0.010,yes,71,no,196268600960048292,6942409525459692595
N/A,US 20 / 2418303,0.404,yes,87,no,194960731843680845,-2281257185466897489
N/A,US 20 / 24352519,1.024,yes,96,no,189287801558749236,2330094559835466505
N/A,US 20 / 257728,1.006,yes,90,no,195424175997934362,-6892916813801182291
N/A,US 20 / 257860,4.427,yes,275,no,194849681171372531,-2281230797282202707
N/A,US 20 / 257865,4.727,yes,265,no,194174031256705213,-6893083944029246595
N/A,US 20 / 2601162,0.714,yes,90,no,190999741113914177,-6893704081025521069
N/A,US 20 / 262950,0.070,yes,90,no,190063507009524126,2330059378342767365
N/A,US 20 / 262954,0.720,yes,87,no,192338396598850978,6942000492200340351
N/A,US 20 / 262958,0.688,yes,271,no,190465928263717455,2330050583837289215
N/A,US 20 / 265814,0.070,yes,270,no,190063507010048414,2330063776391375623
N/A,US 20 / 267411,4.540,yes,92,no,194854628972648949,2330446425079425965
N/A,US 20 / 267617,4.735,yes,85,no,194172931744553149,2330283694774823803
N/A,US 20 / 272722,0.397,yes,104,no,192117394757473601,2330296880716589927
N/A,US 20 / 2747783,4.702,yes,90,no,193274080964204324,-6893290655650403575
N/A,US 20 / 2747788,0.858,yes,89,no,193722681706240022,-6893321440579278077
N/A,US 20 / 275146,3.813,yes,90,no,189422491731054678,2330068172298791687
N/A,US 20 / 275180,0.600,yes,90,no,190465928263193168,2330046185784486653
N/A,US 20 / 279384,0.599,yes,269,no,189735302790205699,-2281617845197460725
N/A,US 20 / 7083853,1.717,yes,90,no,190116833323471270,2330059378682505985
N/A,US 20 / 7083854,0.726,yes,90,no,190169060124217799,-2281635435718366465
N/A,US 20 / 709941,6.361,yes,76,no,193904101143697460,6941749809981172589
N/A,US 20 / 709945,6.429,yes,257,no,193905200655849524,2330068189610781551
N/A,US 20 / 709983,0.662,yes,88,no,193755667055597607,6941741012858448647
N/A,US 20 / 709985,0.707,yes,268,no,193754567544494118,6941745410902862601
N/A,US 20 / 710628,0.683,yes,228,no,196254857061031066,-6892749684894323659
N/A,US 20 / 710630,0.769,yes,44,no,196253757547830425,-2281090054746002381
N/A,US 20 / 710641,0.673,yes,29,no,196237814610353299,6942132448439315449
N/A,US 20 / 729169,4.290,yes,271,no,189629749673414831,-6893303863723414775
N/A,US 20 / 729348,5.740,yes,91,no,190602817461899867,-2281644229745693953
N/A,US 20 / 729362,0.751,yes,269,no,190741905683337932,2330050584894253827
N/A,US 20 / 729379,5.825,yes,143,no,190869998758613722,-2281635432669107629
N/A,US 20 / 729380,5.708,yes,318,no,190868349493269210,-6893317053070955947
N/A,US 20 / 729400,5.334,yes,244,no,191128383978558287,2329672354588797767
N/A,US 20 / 729844,0.624,yes,91,no,192536858449237501,-6893031174054073469
N/A,US 20 / 729847,0.667,yes,271,no,192535758938134012,-6893026776007562363
N/A,US 20 / 730052,6.577,yes,270,no,191982154831451334,-2281371545533142165
N/A,US 20 / 730170,0.737,yes,270,no,191824374911292600,6941996092195089273
N/A,US 20 / 730172,0.852,yes,89,no,191824374910768311,6941991694159063927
N/A,US 20 / 730186,7.176,yes,90,no,191651201829917738,6942000490111576949
N/A,US 20 / 730189,7.280,yes,270,no,191651201830442025,-6893053167115687049
N/A,US 20 / 730197,0.779,yes,87,no,191479678015984667,2330305674408373113
N/A,US 20 / 730205,0.754,yes,266,no,191478028749067290,-2281375945978795141
N/A,US 20 / 730209,6.197,yes,90,no,191329044921406372,2330195723117669237
N/A,US 20 / 870838,1.881,yes,89,no,195337314579340010,-6892921212103545927
N/A,US 20 / 882279,1.884,yes,268,no,195336215067712234,2330450824747035579
N/A,US 20 / 888410,4.266,yes,91,no,189627000893821102,6941749793497557767
N/A,US 20 / 888659,0.464,yes,284,no,192133337673454919,-6893088350210610333
N/A,US 20 / 915395,0.731,yes,89,no,190742455438627532,6941732205277227777
N/A,US 20 / 915712,0.861,yes,88,no,193092111789807351,-6893303850798666995
N/A,US 20 / 926706,4.809,yes,76,no,191118488370762575,-6893704080379598045
N/A,US 20 / 934970,5.673,yes,271,no,190603367218238044,-6893325850130765055
N/A,US 20 / 935190,1.116,yes,268,no,193089363011262195,-2281613434316379377
N/A,US 20 / 9736968,0.736,yes,270,no,189521447778078881,2330068172424620809
N/A,US 20;IA 58 / 23342254,0.414,yes,91,no,192514318461392373,6942026881125329797
N/A,US 20;IA 58 / 9974825,0.386,yes,271,no,192513218950288885,2330345260738161543
N/A,US 20;US 52 / 710612,3.280,yes,92,no,196125664350919747,-6893453372621313313
N/A,US 20;US 52 / 710655,5.326,yes,256,no,196172393595624516,-6893448974432195653
N/A,US 20;US 52 / 710659,2.086,yes,30,no,196208677516041346,6941661857408101301
N/A,US 20;US 75 / 101845,0.604,yes,206,no,183982657962591952,2330072549310868297
N/A,US 20;US 75 / 14815788,0.037,yes,221,no,183990904307664597,2330208888756906829
N/A,US 20;US 75 / 17285815,0.815,yes,88,no,183952421371856571,-2281710226217358623
N/A,US 20;US 75 / 18517369,0.423,yes,99,no,183926033094362803,-2281692634165531935
N/A,US 20;US 75 / 18982249,0.038,yes,42,no,183990354550802132,-2281485925765600439
N/A,US 20;US 75 / 261879,0.543,yes,279,no,183903493109139112,6941705790892813033
N/A,US 20;US 75 / 262336,0.454,yes,212,no,183976060877620939,6941670606766091019
N/A,US 20;US 75 / 262337,0.458,yes,30,no,183977160389248715,-2281705828133098741
N/A,US 20;US 75 / 5630291,0.576,yes,279,no,183927682362328754,-2281688236100146465
N/A,US 20;US 75 / 713953,0.551,yes,20,no,183983207717881552,6941762965782670149
N/A,US 20;US 75 / 723726,0.442,yes,41,no,183996951625811669,6941894907228334959
N/A,US 20;US 75 / 743442,0.594,yes,222,no,183999700408026837,-6893154351952417915
N/A,US 20;US 75 / 743722,0.363,yes,179,no,184005747747145436,2330437587230010331
N/A,US 20;US 75 / 749465,0.635,yes,100,no,183903493108614823,6941705790901201639
N/A,US 20;US 75 / 8211994,0.680,yes,269,no,183954620395636414,2329975792205834979
N/A,US 20;US 75 / 97768,0.473,yes,6,no,184006297486706394,-2281393566730146909
N/A,US 20;US 75 / 98834,0.386,yes,178,no,184005747735611099,-2281345188220621903
N/A,US 218 / 13643876,0.183,yes,309,no,192769954969900652,6942501871102733393
N/A,US 218 / 18075617,0.277,yes,150,no,192830428028688007,-2281529872500118763
N/A,US 218 / 18075618,0.532,yes,169,no,192824380726269573,-6893083949553145039
N/A,US 218 / 3469709,0.576,yes,317,no,192848569955866253,6941741009375079123
N/A,US 218 / 6365696,0.494,yes,327,no,192833176805136008,2330156145952434947
N/A,US 218 / 6365697,0.027,yes,341,no,192827679253812871,-2281521076425970893
N/A,US 218 / 6365698,0.272,yes,348,no,192826029990565510,-6893141124157789387
N/A,US 218 / 729760,0.792,yes,138,no,192844721667266186,6941780591793679057
N/A,US 30 / 11212241,0.534,yes,237,no,194907404360571445,2320581606620797521
N/A,US 30 / 13039528,0.787,yes,90,no,190129476784968117,2322323214840110407
N/A,US 30 / 1387859,1.084,yes,276,no,194739179090958818,-6902658489434236335
N/A,US 30 / 14449265,1.391,yes,292,no,189777633076138256,6934176357736783191
N/A,US 30 / 14449266,0.738,yes,292,no,189819964261749033,-6901013638829564615
N/A,US 30 / 14449267,1.469,yes,270,no,189866693501735222,-2289393590871253731
N/A,US 30 / 15564201,0.762,yes,96,no,196696859316149600,2318796006590781179
N/A,US 30 / 16323044,0.345,yes,85,no,190049762188808597,6933978446604279101
N/A,US 30 / 20437624,1.155,yes,88,no,196765578792361339,6930460035079214843
N/A,US 30 / 21049025,0.830,yes,275,no,196696309560859998,-2292881215741487363
N/A,US 30 / 21372352,1.155,yes,268,no,196765578792885627,6930464433125725949
N/A,US 30 / 21463520,0.379,yes,85,no,189964550031888750,2322244049342307623
N/A,US 30 / 21746496,1.208,yes,112,no,189725956044312825,-2289116514494702191
N/A,US 30 / 22238311,0.046,yes,270,no,192250984415188353,6933543048371510387
N/A,US 30 / 23343589,0.393,yes,84,no,190068453887529373,6933987242770701633
N/A,US 30 / 262411,0.641,yes,268,no,196727645640154479,2318782812556105467
N/A,US 30 / 269998,0.406,yes,265,no,190066254864798108,2322305622381436227
N/A,US 30 / 272705,0.650,yes,90,no,196727095883816302,-2292907603917793543
N/A,US 30 / 274831,1.395,yes,112,no,189777633075613968,6934171959688174933
N/A,US 30 / 279019,0.800,yes,85,no,189939261262877022,-6901149977807938269
N/A,US 30 / 3006467,1.165,yes,292,no,189727055555940602,-2289112116446093933
N/A,US 30 / 5020494,0.067,yes,84,no,190058558282355100,2322301224280399165
N/A,US 30 / 5811373,0.445,yes,112,no,189813916948844841,6934040018362047811
N/A,US 30 / 5811374,1.811,yes,90,no,189861195943596337,-6901062017104208615
N/A,US 30 / 6327695,0.349,yes,264,no,190049762189332885,6933982844650790205
N/A,US 30 / 6568164,0.310,yes,270,no,190135524098920892,-6901048822029345463
N/A,US 30 / 722999,0.630,yes,302,no,194772164429306358,-2291029645523412439
N/A,US 30 / 723013,1.148,yes,95,no,194736980067178976,-2290976869055456689
N/A,US 30 / 723021,2.821,yes,90,no,194841983401417217,-2291126402112546259
N/A,US 30 / 723022,2.856,yes,270,no,194841433646127617,6932254430835251759
N/A,US 30 / 723029,1.442,yes,81,no,194944238013733437,-2291034042840114573
N/A,US 30 / 723039,1.445,yes,257,no,194944238014257725,-2291029644793603469
N/A,US 30 / 728797,0.627,yes,265,no,189907925179388242,2322230855005642011
N/A,US 30 / 728799,0.603,yes,85,no,189909574446829907,2322222058916814105
N/A,US 30 / 728808,0.909,yes,265,no,189940910530842974,6933912475535416613
N/A,US 30 / 728912,0.832,yes,87,no,190094842168168868,-2289375997854737081
N/A,US 30 / 728914,1.267,yes,270,no,190101439238459811,-2289371599745311417
N/A,US 30 / 728922,0.856,yes,270,no,190160263111070146,-6901044423842325175
N/A,US 30 / 728924,0.760,yes,90,no,190162462133801412,6934009233393327431
N/A,US 30 / 875818,0.679,yes,122,no,194772164428782070,-6902720061995214299
N/A,US 30 / 934619,0.654,yes,265,no,189973895881773423,-2289437570979848915
N/A,US 30 / 9975800,0.543,yes,56,no,194907404359522869,2320577208574286415
N/A,US 30;US 151 / 10491778,0.461,yes,271,no,194250995950246154,-6902486967526614343
N/A,US 30;US 151 / 11419268,0.216,yes,271,no,194265289601407251,-6902486967490962761
N/A,US 30;US 151 / 16165269,0.330,yes,271,no,194276834472974615,-2290805347057657161
N/A,US 30;US 151 / 16165270,0.269,yes,270,no,194290028612507934,2320880671413770935
N/A,US 30;US 151 / 16165271,0.424,yes,271,no,194304872019482915,6932566689910364855
N/A,US 30;US 151 / 17112624,0.052,yes,91,no,194324663227734320,2320871875436092083
N/A,US 30;US 151 / 19385221,0.277,yes,91,no,194259792042744080,6932566689727912629
N/A,US 30;US 151 / 19385348,0.029,yes,90,no,194266389111986453,-2290809745169179979
N/A,US 30;US 151 / 19385363,0.289,yes,91,no,194287829588728093,2320876273363065525
N/A,US 30;US 151 / 19385366,0.325,yes,91,no,194246597903210762,2320880671254387383
N/A,US 30;US 151 / 24183799,0.169,yes,271,no,194317516402678059,-6902491365344535883
N/A,US 30;US 151 / 723140,0.316,yes,91,no,194332909564942641,6932557893915908787
N/A,US 30;US 151 / 7911051,0.350,yes,91,no,194274635449194774,6932562291742218933
N/A,US 30;US 151 / 7911066,0.368,yes,91,no,194302123239889186,-2290809745005602123
N/A,US 30;US 151 / 7911067,0.260,yes,91,no,194315317378898217,-2290809744961561933
N/A,US 30;US 151;US 218 / 14335979,0.591,yes,290,no,194111907760265418,-6902201095025583325
N/A,US 30;US 151;US 218 / 14335980,0.763,yes,289,no,194139395544144085,6932804183815887623
N/A,US 30;US 151;US 218 / 21617994,0.299,yes,109,no,194147641878730973,6932764601393093381
N/A,US 30;US 151;US 218 / 21617995,0.421,yes,109,no,194132798475426005,-6902258269563118831
N/A,US 30;US 151;US 218 / 21617996,0.753,yes,110,no,194109158981195975,-2290506280503076063
N/A,US 30;US 151;US 218 / 913690,0.978,yes,109,no,194173480395692258,-2290633823589754143
N/A,US 30;US 151;US 218 / 932932,0.783,yes,289,no,194176778930051302,2321043398740417251
N/A,US 30;US 218 / 13533939,0.435,yes,286,no,193989862013622420,2321522785069833163
N/A,US 30;US 218 / 14603649,0.485,yes,310,no,194005804924360860,2321487600756464551
N/A,US 30;US 218 / 14603662,0.205,yes,311,no,194017349789636771,6933094454373915543
N/A,US 30;US 218 / 15194332,0.514,yes,95,no,193981065921124495,6933208803472055251
N/A,US 30;US 218 / 19931737,0.697,yes,290,no,194086069243828413,-2290453504037217477
N/A,US 30;US 218 / 23309010,0.656,yes,110,no,194081121442551995,-2290449106013775041
N/A,US 30;US 218 / 23309011,1.232,yes,109,no,194042638545016998,2321368853708282713
N/A,US 30;US 218 / 23309012,0.190,yes,131,no,194017349788588195,6933085658278796181
N/A,US 30;US 218 / 23309013,0.673,yes,131,no,194003056146339993,2321505192944606115
N/A,US 30;US 218 / 277329,1.345,yes,289,no,194045387324086438,6933059270198958935
N/A,US 30;US 61 / 24311052,0.369,yes,353,no,196661125219179862,-6904281361342785697
N/A,US 30;US 61 / 267245,0.838,yes,174,no,196663324225133911,2319007112638764803
N/A,US 30;US 61 / 722732,0.013,yes,354,no,196660025713319254,-6904276963304663157
N/A,US 30;US 61 / 722738,0.048,yes,354,no,196660025714367830,-6904276963304663151
N/A,US 30;US 61 / 886321,0.490,yes,354,no,196663324229328215,-6904373720311130329
N/A,US 34;IA 163 / 13487160,0.564,yes,270,no,195402182297738005,-6921979105264011247
N/A,US 34;IA 163 / 13487170,0.279,yes,267,no,195420324241169184,2301375339448760339
N/A,US 34;IA 163 / 13487176,0.560,yes,282,no,195437916426165029,6913065756010739721
N/A,US 34;IA 163 / 13487177,0.233,yes,282,no,195453859342146352,2301357747388545027
N/A,US 34;IA 163 / 13598350,0.048,yes,118,no,195490692975385410,-6922071463945046037
N/A,US 34;IA 163 / 1377249,0.680,yes,153,no,193464843206481830,-2306910996480918059
N/A,US 34;IA 163 / 1377506,2.242,yes,62,no,193657807454164972,6915981654147202477
N/A,US 34;IA 163 / 13823933,0.859,yes,237,no,193704536730851344,-6918843304558723625
N/A,US 34;IA 163 / 1387574,2.134,yes,239,no,193658906966841325,-6919072003092644437
N/A,US 34;IA 163 / 1388760,3.629,yes,100,no,192756207946651209,-6918579425165443629
N/A,US 34;IA 163 / 1389814,0.525,yes,98,no,195470352014465844,-6922031881566291977
N/A,US 34;IA 163 / 1389887,0.999,yes,240,no,195371945727449859,-2310345863482836967
N/A,US 34;IA 163 / 1390000,2.469,yes,215,no,194341703667243301,-2307627874580955829
N/A,US 34;IA 163 / 1391092,0.740,yes,334,no,193466492472874919,6916456642335735245
N/A,US 34;IA 163 / 15179090,0.032,yes,300,no,195491242731199298,-2310385445517658131
N/A,US 34;IA 163 / 15373355,0.400,yes,323,no,195302126751144683,2301507280395302953
N/A,US 34;IA 163 / 15373356,0.513,yes,288,no,195318069661883119,-2310257902791690221
N/A,US 34;IA 163 / 15373357,0.590,yes,285,no,195340609646058233,2301379737214253057
N/A,US 34;IA 163 / 16352955,0.704,yes,264,no,192845818155325065,-2307060532392231453
N/A,US 34;IA 163 / 16352958,2.806,yes,269,no,192919485429143190,-2307034143666471483
N/A,US 34;IA 163 / 16780937,0.438,yes,91,no,194540715295463822,-6919001631074812577
N/A,US 34;IA 163 / 17997056,0.448,yes,265,no,193605030891313125,2304291237375507779
N/A,US 34;IA 163 / 19389268,0.280,yes,96,no,195453859341622063,6913034969725007873
N/A,US 34;IA 163 / 19389269,0.564,yes,99,no,195436267157674788,-6922005493415151611
N/A,US 34;IA 163 / 19389270,0.292,yes,91,no,195418125216865055,2301366543349446669
N/A,US 34;IA 163 / 19389271,0.185,yes,86,no,195408229611690779,-6922005493551466483
N/A,US 34;IA 163 / 20092214,0.420,yes,272,no,194508279703492992,2304379201751350629
N/A,US 34;IA 163 / 21786736,0.439,yes,105,no,195346656957913853,6913048163468179453
N/A,US 34;IA 163 / 21786737,0.805,yes,105,no,195321368195717870,-2310253504709527541
N/A,US 34;IA 163 / 21786738,0.416,yes,146,no,195300477484751594,6913202094907324459
N/A,US 34;IA 163 / 21933377,0.220,yes,106,no,195485745174633278,-6922053871765293073
N/A,US 34;IA 163 / 24261094,2.742,yes,89,no,192918385916991127,2304647476706016709
N/A,US 34;IA 163 / 24261095,0.753,yes,84,no,192845268398462601,6916302708371619297
N/A,US 34;IA 163 / 259841,0.738,yes,91,no,195254298020502224,6913360424443312279
N/A,US 34;IA 163 / 262294,2.748,yes,93,no,195181730246777500,-6921754805560936295
N/A,US 34;IA 163 / 265213,0.831,yes,85,no,193594035773986780,6915959663606365505
N/A,US 34;IA 163 / 269149,0.367,yes,114,no,195396684740123413,2301392931553015821
N/A,US 34;IA 163 / 269152,0.747,yes,271,no,195253748265212624,2301678804062435481
N/A,US 34;IA 163 / 271848,2.759,yes,272,no,195181180491487900,2301617231291742363
N/A,US 34;IA 163 / 275780,0.248,yes,287,no,195485745174633278,6913004183518967791
N/A,US 34;IA 163 / 721026,5.620,yes,136,no,194995912791120477,-6920963157692254107
N/A,US 34;IA 163 / 721027,5.645,yes,321,no,194997562058562142,6914094897598298219
N/A,US 34;IA 163 / 721503,0.679,yes,92,no,194517075795466625,-6918997233097507485
N/A,US 34;IA 163 / 721505,0.969,yes,255,no,194536867008960904,6916060822272736605
N/A,US 34;IA 163 / 721571,2.757,yes,267,no,194441759247915339,-6919054407823786649
N/A,US 34;IA 163 / 721575,2.863,yes,86,no,194442309003204938,-2307372787430326939
N/A,US 34;IA 163 / 874907,0.915,yes,147,no,195286183850891998,6913356026497464401
N/A,US 34;IA 163 / 876437,3.252,yes,136,no,193509923133413292,-6918750946135638729
N/A,US 34;IA 163 / 876438,0.847,yes,113,no,192992053188712139,2304585904180690335
N/A,US 34;IA 163 / 885880,0.995,yes,327,no,195287283361995486,6913360424550266957
N/A,US 34;IA 163 / 886412,0.805,yes,293,no,192993152700339916,2304585904182787489
N/A,US 34;IA 163 / 886516,0.398,yes,243,no,195116309301779093,6913259268817811583
N/A,US 34;IA 163 / 913869,3.609,yes,280,no,193519818734917549,-6918768538248282817
N/A,US 34;IA 163 / 923255,0.471,yes,63,no,195115759545440916,6913246074680375423
N/A,US 34;IA 163 / 923385,0.535,yes,278,no,195469802259176244,6913030571760285687
N/A,US 34;IA 163 / 931792,0.880,yes,59,no,195373045239077637,6913017377272625177
N/A,US 34;IA 163 / 931812,2.379,yes,35,no,194342253423057190,-2307636670680269495
N/A,US 34;IA 163 / 933843,3.378,yes,278,no,192762805016417869,-6918623405626360361
N/A,US 34;IA 163 / 9780132,0.783,yes,57,no,193703986973988881,2304533130336271829
N/A,US 6 / 11275919,0.397,yes,292,no,184917790102210679,2309177433893373405
N/A,US 61 / 13645743,2.338,yes,182,no,196469260867951870,6934611789752573263
N/A,US 61 / 13645744,0.462,yes,98,no,196457166277270773,-2288729460780818855
N/A,US 61 / 1377421,0.366,yes,52,no,194813943168457228,-2313776341936246271
N/A,US 61 / 1386195,0.727,yes,176,no,196409337572842724,-6899900907978219779
N/A,US 61 / 1387147,0.579,yes,181,no,195274090156219104,6921057005856622215
N/A,US 61 / 1387213,0.342,yes,21,no,196666622319091032,6926844840385712307
N/A,US 61 / 1389133,0.596,yes,1,no,195275189667322592,-2302319429042567545
N/A,US 61 / 1389788,0.818,yes,34,no,194798000234650115,-2313961059940044317
N/A,US 61 / 1390194,0.328,yes,201,no,196666072563277144,2315163220000641203
N/A,US 61 / 1390278,7.251,yes,1,no,196661674826095961,2318716841581613979
N/A,US 61 / 14533574,2.271,yes,90,no,195055286070368871,2298776092727571315
N/A,US 61 / 14533575,0.593,yes,89,no,194994812930841179,-2312909926062623885
N/A,US 61 / 14533578,0.257,yes,89,no,194948633442474569,-2312909926266047629
N/A,US 61 / 14533582,0.528,yes,90,no,195114109942454930,-6924595944043318407
N/A,US 61 / 14533583,0.781,yes,58,no,194927742719449663,2298674937049641843
N/A,US 61 / 14749442,2.200,yes,183,no,196663323934154071,-6907188470071946403
N/A,US 61 / 15381540,0.670,yes,235,no,196199879444356223,2313597513697857001
N/A,US 61 / 15381541,0.944,yes,273,no,196230116023032970,6925358299052248537
N/A,US 61 / 15381542,0.642,yes,315,no,196254305263639706,-6909734940526506581
N/A,US 61 / 15381543,0.479,yes,271,no,196276845247814819,-6909836095518667351
N/A,US 61 / 15405698,0.716,yes,241,no,194928292475787839,2298692529233589109
N/A,US 61 / 15405699,0.266,yes,270,no,194948633442998857,-2312905528219536523
N/A,US 61 / 15405700,0.639,yes,269,no,194967325140671054,-2312905528116776075
N/A,US 61 / 15405701,0.647,yes,269,no,194994263175551579,2298780490413372277
N/A,US 61 / 15405702,2.175,yes,270,no,195053636803451495,6910466509188887413
N/A,US 61 / 15405703,0.728,yes,268,no,195114659698793104,-2312905527552642173
N/A,US 61 / 15709027,0.695,yes,69,no,194834284140386834,6909648471579423263
N/A,US 61 / 16181812,0.024,yes,182,no,196409887350152420,-2288131326669217927
N/A,US 61 / 16673690,2.140,yes,3,no,196663873687870808,2316170372645393231
N/A,US 61 / 19778225,0.619,yes,356,no,196665523235806552,-6904496865609247007
N/A,US 61 / 19900309,0.687,yes,248,no,194837582676843027,-2313710371123236315
N/A,US 61 / 20596433,0.615,yes,145,no,196252106241957017,-2298040126020776533
N/A,US 61 / 20596434,0.890,yes,90,no,196228466755067018,2313663484525546973
N/A,US 61 / 20814391,0.474,yes,278,no,196458265789422838,6934646974124662361
N/A,US 61 / 20814392,2.360,yes,3,no,196469810623241471,2322332035048283737
N/A,US 61 / 20918916,0.477,yes,231,no,195136649939212958,6910497295686431653
N/A,US 61 / 21409683,0.457,yes,3,no,196659475965893974,-6904263769165129787
N/A,US 61 / 22562792,0.049,yes,215,no,194807895850310156,2297900880349884905
N/A,US 61 / 24434515,0.042,yes,33,no,194808445605599756,-6925475554549304857
N/A,US 61 / 256016,0.689,yes,360,no,196409887328132325,6934972429354671949
N/A,US 61 / 259822,3.326,yes,48,no,194890909027490334,-6925343612732443835
N/A,US 61 / 260760,0.819,yes,215,no,194797450479360515,6909415374959145445
N/A,US 61 / 261079,0.387,yes,1,no,196411536611826917,-6899909704067047559
N/A,US 61 / 262058,0.488,yes,88,no,196176239941213301,-2298092902868316731
N/A,US 61 / 262408,2.763,yes,0,no,196663324305349972,2319913110201178053
N/A,US 61 / 262409,0.009,yes,172,no,196658926202740054,2319108267687548815
N/A,US 61 / 265060,1.937,yes,340,no,196411536555728101,6934972429495180905
N/A,US 61 / 265061,0.888,yes,355,no,196467061795413247,2322332035058769125
N/A,US 61 / 265448,0.559,yes,344,no,196664423339351384,2315638209025937705
N/A,US 61 / 265454,0.687,yes,12,no,196673769159351642,-2296443633566478081
N/A,US 61 / 266977,0.644,yes,0,no,196663323889589592,2316007644911899225
N/A,US 61 / 267961,1.943,yes,164,no,196410986799914213,2323286411063598695
N/A,US 61 / 269162,0.539,yes,173,no,196662774074531159,-6907711837606768331
N/A,US 61 / 271664,0.863,yes,177,no,196466512040647934,-2289345187279790869
N/A,US 61 / 271792,0.388,yes,339,no,196672119907638618,-6907870167249710849
N/A,US 61 / 272703,0.388,yes,173,no,196660025708600662,6930789888074717027
N/A,US 61 / 275781,3.295,yes,228,no,194892558297029152,2298041618261865293
N/A,US 61 / 275925,0.476,yes,270,no,196176239941737589,-2298088504823902777
N/A,US 61 / 276191,0.461,yes,155,no,196670470641769817,6927214276307325187
N/A,US 61 / 3129826,0.680,yes,90,no,194968424651774542,-2312909926156995725
N/A,US 61 / 3443996,0.443,yes,20,no,196387897838492889,6941239645555403343
N/A,US 61 / 6204582,0.364,yes,20,no,196661124750990678,2315070861007130765
N/A,US 61 / 722168,0.337,yes,201,no,196671020375039322,6926928403284103383
N/A,US 61 / 722185,0.380,yes,181,no,196674318920408412,-6908050487160860413
N/A,US 61 / 722209,0.781,yes,224,no,196429127804345579,6926770072737288351
N/A,US 61 / 722713,2.825,yes,180,no,196662774547963219,-2291777306274818115
N/A,US 61 / 7329188,0.560,yes,187,no,196383499783593176,-2282224750292882891
N/A,US 61 / 7573762,0.383,yes,183,no,196658926209031510,2319108267687548861
N/A,US 61 / 875241,0.669,yes,181,no,196662224379010391,-6907359993900559777
N/A,US 61 / 883454,0.322,yes,182,no,196409887344909540,-6899900907980316809
N/A,US 61 / 887051,0.653,yes,3,no,196667722020511065,-6906660704482225253
N/A,US 61 / 887052,1.438,yes,360,no,196662774102318424,2315638209004966413
N/A,US 61 / 911910,0.484,yes,183,no,196664973472652632,6930358879531308803
N/A,US 61 / 912643,0.544,yes,183,no,196666622510980441,6928428137123419035
N/A,US 61 / 923869,1.386,yes,180,no,196662224348077399,-6907711837621448175
N/A,US 61 / 923894,7.061,yes,181,no,196661125067660632,6930358879541793691
N/A,US 61 / 9303006,0.040,yes,15,no,196658925721443670,2315062064895234149
N/A,US 61 / 931599,0.466,yes,238,no,194815592437471756,-2313776341923663353
N/A,US 61 / 9835942,0.649,yes,56,no,196199329688018047,6925279134076636645
N/A,US 61 / 9835947,0.573,yes,91,no,196274646224034977,-2298154475137790553
N/A,US 61 Business / 19934392,0.035,yes,194,no,196658375965629781,-6908309971961638811
N/A,US 61 Business / 22608282,0.377,yes,199,no,196660574995176789,-2296615157422354289
N/A,US 61;IA 92 / 13645120,1.449,yes,198,no,195281237011159776,-6913855913873897687
N/A,US 61;IA 92 / 269302,0.721,yes,178,no,195270241945213662,6921892634685343597
N/A,US 61;IA 92 / 275822,0.719,yes,1,no,195271341456841439,6921892634689537903
N/A,US 61;IA 92 / 8427489,1.425,yes,18,no,195282336522787552,-2302169895442315481
N/A,US 61;IA 92 / 911316,0.605,yes,167,no,195275739483429599,-2301664120097732821
N/A,US 61;IA 92 / 913665,0.630,yes,345,no,195276838995057376,2310021898333849383
N/A,US 61;US 151 / 11194279,0.420,yes,220,no,196412636876856547,-6893580915118691661
N/A,US 61;US 151 / 12480875,0.212,yes,21,no,196463764323785980,-2280571084502717189
N/A,US 61;US 151 / 12491249,0.343,yes,359,no,196442873536273652,2330538789747829767
N/A,US 61;US 151 / 1375161,0.388,yes,191,no,196454418449784056,-2280804181003457369
N/A,US 61;US 151 / 1386134,0.734,yes,62,no,196478607740198142,6942849330970635549
N/A,US 61;US 151 / 15544109,0.486,yes,180,no,196442873534176499,-2281182413053744121
N/A,US 61;US 151 / 21028171,0.162,yes,91,no,196497299439967499,2331238079359102237
N/A,US 61;US 151 / 22468810,0.089,yes,36,no,196444522810006772,6942312769113828367
N/A,US 61;US 151 / 23572342,0.279,yes,202,no,196463764324834556,-6892257102925910783
N/A,US 61;US 151 / 24090641,0.013,yes,272,no,196500597974850829,-2280447939068285667
N/A,US 61;US 151 / 257858,0.827,yes,247,no,196482456032468222,-2280505113675027171
N/A,US 61;US 151 / 2682579,0.384,yes,40,no,196412087119469795,6941468344070449835
N/A,US 61;US 151 / 3960748,0.103,yes,216,no,196445072566344948,2330626750686440465
N/A,US 61;US 151 / 710689,0.600,yes,39,no,196398343213112540,6941345198730390151
N/A,US 61;US 151 / 710691,0.883,yes,220,no,196395044675607770,6941288024127842955
N/A,US 61;US 151 / 710849,0.990,yes,203,no,196459915985902837,6942334759377841267
N/A,US 61;US 151 / 710851,0.857,yes,40,no,196458266716364021,6942330361343913059
N/A,US 61;US 151 / 710878,1.195,yes,15,no,196441224245763311,2330248518675999711
