Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Fingerprint1,Fingerprint2
N/A,motorway_link / 21175831,0.125,yes,276,no,183836422990546573,-2280914180297970617
N/A,motorway_link / 21175978,0.340,yes,347,no,190060207186465181,2319297358519605185
N/A,motorway_link / 21179080,0.409,yes,255,no,185031043787081898,-6880769449030303397
N/A,motorway_link / 21180144,0.279,yes,197,no,190045363323359637,-2296289727219756777
N/A,motorway_link / 21184460,0.368,yes,103,no,191591276194911314,2311429259174873573
N/A,motorway_link / 21185530,0.020,yes,90,no,192751263189390948,-2281578251324216549
N/A,motorway_link / 21186532,0.115,yes,64,no,192585786868717081,2331603102296190409
N/A,motorway_link / 21188696,0.042,yes,246,no,191144325336880009,-2295071464148167901
N/A,motorway_link / 21188697,0.026,yes,317,no,191145424848507786,-6906757482573458655
N/A,motorway_link / 21196012,0.033,yes,92,no,196772175301139849,2314076902910856865
N/A,motorway_link / 21196240,0.010,yes,184,no,192540706860520965,6943034033843481935
N/A,motorway_link / 21203603,0.190,yes,286,no,195439015938317097,-6921987901247981553
N/A,motorway_link / 21205453,0.021,yes,209,no,189434584515563648,-2297085775974494319
N/A,motorway_link / 21205557,0.286,yes,95,no,184974964644464786,2308658464625263869
N/A,motorway_link / 21210957,0.317,yes,290,no,194203717201385718,-2288676692827300239
N/A,motorway_link / 21220930,0.457,yes,85,no,193364789078087549,-2295018679083986109
N/A,motorway_link / 21220993,0.308,yes,255,no,186421372748122915,-2298361220934136493
N/A,motorway_link / 21220994,0.028,yes,226,no,186427969819986729,-6910029647171285675
N/A,motorway_link / 21225826,0.028,yes,90,no,194231754708048134,2322657481963085279
N/A,motorway_link / 21228586,0.212,yes,252,no,192811186576774782,6941820174052895533
N/A,motorway_link / 21240264,0.312,yes,262,no,191592375708111955,2311433657221384691
N/A,motorway_link / 21259205,0.003,yes,129,no,185188270000916725,-2302187526123682177
N/A,motorway_link / 21259206,0.015,yes,144,no,185188270001441013,-2302187526125779327
N/A,motorway_link / 21259207,0.017,yes,210,no,185188270001441013,-2302183128079268221
N/A,motorway_link / 21261515,0.146,yes,96,no,194204266217953528,-6906581549031877775
N/A,motorway_link / 21268288,0.513,yes,314,no,184943078811453572,2308746425450628359
N/A,motorway_link / 21271672,0.180,yes,133,no,184825431814916175,6926660077261688875
N/A,motorway_link / 21273220,0.206,yes,253,no,185013997858801828,-6910095623256535745
N/A,motorway_link / 21285086,0.036,yes,250,no,192816134380672642,6941833368198720303
N/A,motorway_link / 21289954,0.043,yes,292,no,194008553704478880,-6901915222438569029
N/A,motorway_link / 21301125,0.023,yes,127,no,196758981192539523,-6909035649250095337
N/A,motorway_link / 21304984,0.312,yes,194,no,189590164590383302,-6915689920968260761
N/A,motorway_link / 21308725,0.493,yes,11,no,194504432721418625,-2296390865269026561
N/A,motorway_link / 21320304,0.395,yes,27,no,184937032041187459,6924887664960212275
N/A,motorway_link / 21328182,0.414,yes,336,no,194490686789736826,-6925048945243590023
N/A,motorway_link / 21338389,0.057,yes,131,no,183849067368498836,6942413876133637169
N/A,motorway_link / 21341644,0.125,yes,150,no,183941426108253886,6940434755558058149
N/A,motorway_link / 21364668,0.039,yes,100,yes,192125641095730504,2330301278765198193
N/A,motorway_link / 21365378,0.031,yes,256,no,186176181657225910,-6910025250085270187
N/A,motorway_link / 21365379,0.021,yes,309,no,186176731413039799,6925032805198990675
N/A,motorway_link / 21367542,0.312,yes,247,no,190066805541786015,2330063776391375621
N/A,motorway_link / 21372904,0.319,yes,65,no,195169637361081006,6927900365852512889
N/A,motorway_link / 21376685,0.354,yes,322,no,194005255608948893,-2286504058612080069
N/A,motorway_link / 21389542,0.129,yes,114,no,187202575758609544,-2298361217966666427
N/A,motorway_link / 21396610,0.056,yes,221,no,183982108208350928,-2281529906262168779
N/A,motorway_link / 2140644,0.145,yes,229,no,194237801921337607,-2289886155504608157
N/A,motorway_link / 21414495,0.557,yes,306,no,184930984722516098,-2298427197321376465
N/A,motorway_link / 21414781,0.308,yes,199,no,194004705460967582,2321817454217534595
N/A,motorway_link / 21415053,0.348,yes,166,no,183910639835104943,-6894157106915563169
N/A,motorway_link / 21419671,0.349,yes,181,no,190217986605404644,-2296667958567497611
N/A,motorway_link / 21419672,0.014,yes,192,no,190217986611171813,2315106020790112375
N/A,motorway_link / 21420589,0.023,yes,285,no,191272968878379972,-6901044419666895543
N/A,motorway_link / 21436647,0.314,yes,252,no,194987116350495323,2298780490358846335
N/A,motorway_link / 21436648,0.358,yes,288,no,195000860246366816,-2312883537781460107
N/A,motorway_link / 21447634,0.086,yes,262,no,189971147104276852,2322266039576960303
N/A,motorway_link / 21447635,0.014,yes,271,no,189973346127532405,-2289415580801819345
N/A,motorway_link / 21450031,0.364,yes,140,no,183894696986756775,-2281881750301824401
N/A,motorway_link / 21458885,0.008,yes,1,no,189610506500788432,-2296039040233762453
N/A,motorway_link / 21459207,0.021,yes,245,no,190058007475343772,2313483141017243027
N/A,motorway_link / 21461259,0.334,yes,120,no,192544002400671235,-2305450848554057565
N/A,motorway_link / 21467611,0.086,yes,156,no,194224607896099074,-6900595807661056497
N/A,motorway_link / 21469393,0.255,yes,139,no,190913977665016607,-6906621144001932467
N/A,motorway_link / 21509661,0.056,yes,261,yes,194736431477905899,6942167627061013445
N/A,motorway_link / 21510726,0.019,yes,258,no,184935932239104131,2310809109201422549
N/A,motorway_link / 21512029,0.278,yes,171,no,190545095100027513,-6876520915097597767
N/A,motorway_link / 21516313,0.413,yes,24,no,196662774487145815,-6904373720306935923
N/A,motorway_link / 21520853,0.318,yes,100,no,189761139517247762,6926695280476688453
N/A,motorway_link / 21521030,0.455,yes,312,no,194146542369200348,6932804183815887623
N/A,motorway_link / 21531331,0.029,yes,315,no,188415886835142321,6924971241089535285
N/A,motorway_link / 21537473,0.240,yes,98,no,184972765711386769,-6913961506284501419
N/A,motorway_link / 21539901,0.332,yes,40,no,183955720129038019,6943491397950385725
N/A,motorway_link / 21540043,0.380,yes,2,no,194248796755024142,-6903973507287214017
N/A,motorway_link / 21541129,0.332,yes,119,no,193565451254061012,-2284032358150560087
N/A,motorway_link / 2155090,0.340,yes,290,no,193716083042113560,-2294987891428814019
N/A,motorway_link / 21564640,0.325,yes,231,no,192855167053944465,-6893154318177784987
N/A,motorway_link / 21579396,0.331,yes,53,no,194275185203435799,2320849885035764405
N/A,motorway_link / 21585032,0.133,yes,95,no,192990955139323600,-2294873545000348803
N/A,motorway_link / 21588409,0.019,yes,279,no,183690737709827660,-6892516636405781393
N/A,motorway_link / 21590126,0.360,yes,9,no,196426928640580844,-6909418280559047023
N/A,motorway_link / 21601159,0.357,yes,107,no,192742467099514461,-6893233483434415331
N/A,motorway_link / 21605854,0.151,yes,77,no,183896896036226729,2329984588034616037
N/A,motorway_link / 21623657,0.454,yes,319,no,184936482304247937,-6909910905594573477
N/A,motorway_link / 21624559,0.254,yes,122,no,193434059682699161,-6895155427127842897
N/A,motorway_link / 21634862,0.007,yes,105,no,183954070636152516,6941631024251022033
N/A,motorway_link / 21643578,0.325,yes,256,no,186168485074258608,-6910042842277606059
N/A,motorway_link / 21643579,0.043,yes,222,no,186176181657225910,-6910025250085270185
N/A,motorway_link / 21649299,0.008,yes,287,no,189606658062766287,2314411127109324601
N/A,motorway_link / 21649300,0.011,yes,292,no,189607207818580175,2314411127111421753
N/A,motorway_link / 21649301,0.003,yes,300,no,189607207818580175,6926097145538809657
N/A,motorway_link / 21652980,0.013,yes,259,no,189994785860309375,6927715628133388827
N/A,motorway_link / 21653303,0.406,yes,146,no,184007946477323995,6939761854704002901
N/A,motorway_link / 21653645,0.128,yes,98,no,185822138914130452,-2298330436907037353
N/A,motorway_link / 21655176,0.245,yes,109,no,188579714063486713,-2298435979495600861
N/A,motorway_link / 21662598,0.098,yes,124,no,194252095461349646,-2290796551079978315
N/A,motorway_link / 21663638,0.260,yes,281,no,195396684741171989,-6921979105312245739
N/A,motorway_link / 21665402,0.112,yes,109,no,195432968622267175,-6922009891509897209
N/A,motorway_link / 21671644,0.056,yes,268,no,185044783633877172,2308662862921336069
N/A,motorway_link / 21673273,0.224,yes,304,no,187667669169818971,-6910091215078683349
N/A,motorway_link / 21676296,0.018,yes,137,no,195634180965620612,2315752554290483609
N/A,motorway_link / 21681421,0.243,yes,136,no,196186135762918525,6927117517440684279
N/A,motorway_link / 21683718,0.130,yes,271,no,185827086716455447,2313359979585736027
N/A,motorway_link / 21694314,0.353,yes,359,no,190499461756179047,-2295146233375747341
N/A,motorway_link / 21695486,0.246,yes,115,no,187967286092582371,6924988831581080887
N/A,motorway_link / 21697662,0.260,yes,280,no,189794674621370658,6926695280600420419
N/A,motorway_link / 21702474,0.217,yes,287,no,191938175613097202,-6882563825681285607
N/A,motorway_link / 21707604,0.060,yes,309,no,185084366024165574,2308429766607242389
N/A,motorway_link / 21708597,0.021,yes,354,no,184006847278171868,-6892727741434549231
N/A,motorway_link / 21708832,0.384,yes,74,no,189703964912603383,-2296694348775944117
N/A,motorway_link / 21713026,0.061,yes,306,no,192750713528473188,6942594229997677699
N/A,motorway_link / 21720688,0.389,yes,40,no,190222384651915749,6926704078316638325
N/A,motorway_link / 21720702,0.163,yes,263,no,196851340257353131,-2296615156692545431
N/A,motorway_link / 21725302,0.101,yes,19,no,189739699040506124,2314991669762592841
N/A,motorway_link / 21731322,0.291,yes,296,no,192551149226776075,6917938780514025645
N/A,motorway_link / 21733408,0.023,yes,282,no,188415337078804145,2313276426564930869
N/A,motorway_link / 21751850,0.221,yes,86,no,192592933695346203,2331616296471375309
N/A,motorway_link / 21754720,0.036,yes,150,no,185595089760373166,-2298348029967594161
N/A,motorway_link / 21758891,0.322,yes,315,no,192713330143614545,-6892353874249634657
N/A,motorway_link / 21759590,0.149,yes,317,no,184851270320343131,-2296861493077995543
N/A,motorway_link / 21775461,0.215,yes,76,no,185075570507860160,-2298435992864944849
N/A,motorway_link / 21775685,0.381,yes,179,no,190552790792753788,6951003286534110113
N/A,motorway_link / 21776440,0.104,yes,74,no,184904046811367539,-2297446433062646033
N/A,motorway_link / 21788607,0.064,yes,4,no,189896929024495955,2313496334542310817
N/A,motorway_link / 21788961,0.061,yes,88,no,191477478991680545,6941987294724238195
N/A,motorway_link / 21799074,0.170,yes,185,no,189606658245218510,-2295766361362656773
N/A,motorway_link / 21801080,0.346,yes,312,no,196259802819681438,-6909783319038128725
N/A,motorway_link / 21807436,0.366,yes,359,no,189656136154173672,2314987271418286145
N/A,motorway_link / 21807988,0.017,yes,162,no,197108076196748834,6926545774896484359
N/A,motorway_link / 21807989,0.381,yes,119,no,197104777667632671,-2296813067818758137
N/A,motorway_link / 21814739,0.032,yes,83,no,194808995361413644,-6925475554547207707
N/A,motorway_link / 21818291,0.070,yes,5,no,190049761431736728,6927623269366370807
N/A,motorway_link / 21819243,0.312,yes,337,no,195276289243962080,2310021898329655117
N/A,motorway_link / 21820725,0.344,yes,254,no,185917796425747006,6925037202282909023
N/A,motorway_link / 21826013,0.035,yes,77,no,192826029985322630,-2281534270569698513
N/A,motorway_link / 21831678,0.017,yes,224,no,190037116957315474,-2296500833487941479
N/A,motorway_link / 21837279,0.169,yes,186,no,192128939629040968,-6893092748322133135
N/A,motorway_link / 21841332,0.337,yes,107,no,191259774736225211,-6901062011880202953
N/A,motorway_link / 21843674,0.182,yes,268,no,191806781116208309,-2294873549515517059
N/A,motorway_link / 21852661,0.046,yes,249,no,183954070642443972,2329993384337353449
N/A,motorway_link / 21853005,0.266,yes,307,no,188217424989998677,-2298352417991815871
N/A,motorway_link / 21855872,0.240,yes,276,no,189869991169446212,-6908353978303508405
N/A,motorway_link / 21859274,0.068,yes,196,no,190044813643567510,6927742016605393453
N/A,motorway_link / 21865005,0.072,yes,17,no,189608857087594703,-6908956511690551485
N/A,motorway_link / 21870518,0.361,yes,189,no,192821082187191938,-2281534270586475693
N/A,motorway_link / 21887650,0.079,yes,56,no,190055808706367899,2315607397480010077
N/A,motorway_link / 21899599,0.042,yes,58,no,191315849143997400,2316557380328887051
N/A,motorway_link / 21900321,0.332,yes,128,no,194008553700808862,6933134036767349667
N/A,motorway_link / 21901697,0.413,yes,354,no,190223484175077863,-2296474444491648905
N/A,motorway_link / 21901698,0.014,yes,359,no,190225683192041960,-6908266016035303305
N/A,motorway_link / 21910478,0.328,yes,17,no,194004705449433246,6933397919530753109
N/A,motorway_link / 21912415,0.313,yes,278,no,189385106479730791,6926185105646948191
N/A,motorway_link / 21918264,0.025,yes,79,no,184937581506021507,-2300876909219673901
N/A,motorway_link / 21924512,0.272,yes,159,no,190185550958383572,6926308253983838085
N/A,motorway_link / 21928466,0.279,yes,41,no,189445579633414276,2314582650325569439
N/A,motorway_link / 21938213,0.015,yes,75,no,185044783638071476,6920384065716618515
N/A,motorway_link / 21938254,0.228,yes,3,no,185039835833649331,-2302987971142351609
N/A,motorway_link / 21957246,0.025,yes,96,no,187973333405486568,2313285220973940025
N/A,motorway_link / 21958457,0.236,yes,94,no,189860095563747648,2315004864373985349
N/A,motorway_link / 21961060,0.246,yes,347,no,193470890515716011,-2307003355453456937
N/A,motorway_link / 2196182,0.434,yes,215,no,190045913218634133,6928234597827220275
N/A,motorway_link / 21963650,0.026,yes,3,no,192577540532557334,2331616296393780683
N/A,motorway_link / 2196554,0.049,yes,62,no,194323013471656239,6928454516462326637
N/A,motorway_link / 2197082,0.068,yes,68,no,196555021877861670,6926796461444173945
N/A,motorway_link / 21985686,0.105,yes,295,no,183841370791822992,6942453458527071297
N/A,motorway_link / 21986332,0.051,yes,135,no,192722675985634903,-6892433039067960175
N/A,motorway_link / 22002153,0.139,yes,22,no,184000799918081753,2330248471215352681
N/A,motorway_link / 22003397,0.416,yes,175,no,194487938011191674,2298331887683236473
N/A,motorway_link / 22009249,0.062,yes,162,no,194226257161443587,-6900609001798492665
N/A,motorway_link / 22013874,0.503,yes,123,no,189658884786966754,6925455030983069193
N/A,motorway_link / 22019786,0.402,yes,280,no,189333981046591567,6941780578386586381
N/A,motorway_link / 22020983,0.382,yes,149,no,191933227808675056,2340808211150421491
N/A,motorway_link / 22021358,0.555,yes,304,no,196557220905311523,2315150025479426175
N/A,motorway_link / 22026342,0.332,yes,158,no,191026677294388051,-6909220389066371425
N/A,motorway_link / 22029711,0.669,yes,43,no,190064055837872541,-6901171967581217471
N/A,motorway_link / 22038961,0.343,yes,257,no,191563789691868229,-2289463953221214943
N/A,motorway_link / 22048470,0.028,yes,86,no,192816134379099778,6941824572105698089
N/A,motorway_link / 22057412,0.154,yes,268,no,192956871878989505,2330239709295422297
N/A,motorway_link / 22065226,0.143,yes,102,no,195465404212140854,2301335757191641083
N/A,motorway_link / 22065543,0.354,yes,279,no,193135542426752784,-6893884392822789651
N/A,motorway_link / 22079886,0.244,yes,6,no,189561576886456506,6916003628623854951
N/A,motorway_link / 22082856,0.342,yes,5,no,195397784249654042,6913043765608314893
N/A,motorway_link / 22089269,0.150,yes,171,no,195293330661268201,2301507280344971325
N/A,motorway_link / 22089680,0.107,yes,227,no,189439532319985794,-6908767396330205287
N/A,motorway_link / 22097200,0.413,yes,164,no,190063507050942877,6942141220954057611
N/A,motorway_link / 22111058,0.259,yes,185,no,183980458936714960,6941776159888649009
N/A,motorway_link / 22112906,0.122,yes,20,no,196673769156730204,6926972383753408725
N/A,motorway_link / 22117386,0.341,yes,115,no,194241099855386887,6928467710308258659
N/A,motorway_link / 22118823,0.043,yes,113,no,194232304463337734,2322657481965182429
N/A,motorway_link / 22120067,0.022,yes,356,no,190186650473157078,-2297050588733501535
N/A,motorway_link / 22133655,0.032,yes,46,no,189737500020920586,-6908340784686165929
N/A,motorway_link / 22133668,0.212,yes,277,no,195528627869277010,2315919679669932517
N/A,motorway_link / 22138564,0.249,yes,262,no,188839198860595055,-2298000571899048461
N/A,motorway_link / 22141741,0.037,yes,299,no,196769426553003399,-2297345232736350441
N/A,motorway_link / 22143354,0.347,yes,265,no,194131149209557205,6932804183752973091
N/A,motorway_link / 22143355,0.008,yes,268,no,194138845792000220,2321118165327682339
